,property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,shopping_center_id,distance_to_sc,train_station_id,distance_to_train_station,travel_min_to_CBD,transfer_flag,hospital_id,distance_to_hospital,supermarket_id,distance_to_supermaket
909,49689.0,-37.814901,145.061074,7 Angle Road,DEEPDENE,22800000.0,house,2015.0,4.0,2.0,2.0,SC_099,1084,19853,1315,24.0,0,hospital_064,1318,S_113,1601
910,79693.0,-37.987553,145.170293,15 Chesney Street,KEYSBOROUGH,6720000.0,house,2012.0,2.0,2.0,2.0,SC_057,635,19889,2137,51.0,0,hospital_096,679,S_079,643
911,55067.0,-37.837426,145.083558,15 Hunter Road,CAMBERWELL,14300000.0,house,2010.0,3.0,1.0,3.0,SC_099,2675,19850,1014,32.0,0,hospital_089,2413,S_160,1137
912,49206.0,-37.806376,145.09556,20 Burroughs Road,BALWYN,28990000.0,house,2010.0,5.0,3.0,2.0,SC_020,2692,19896,1697,34.0,0,hospital_117,1936,S_136,592
913,68598.0,-37.857165,145.019029,58 Armadale Street,ARMADALE,27300000.0,house,2010.0,3.0,2.0,2.0,SC_038,2076,19945,83,24.0,0,hospital_132,954,S_235,932
914,75522.0,-37.9009285,145.0728912,9 Maude Street,MURRUMBEENA,6695000.0,house,2009.0,3.0,1.0,2.0,SC_087,1589,19918,792,32.0,0,hospital_159,2421,S_167,1588
915,7074.0,-37.795808,144.831527,88 Wright Street,SUNSHINE,5664000.0,house,2014.0,3.0,2.0,2.0,SC_102,1511,20021,818,26.0,0,hospital_174,2019,S_080,1584
916,86166.0,-37.923202,144.991811,15 Cairnes Crescent,BRIGHTON,32620000.0,house,2010.0,3.0,2.0,2.0,SC_046,4470,19950,434,24.0,0,hospital_156,1273,S_009,946
917,17336.0,-37.70220566,144.9474487,49 Morell Street,GLENROY,3440000.0,house,2009.0,3.0,1.0,1.0,SC_030,3370,19961,1021,35.0,0,hospital_139,4774,S_004,936
918,15143.0,-37.74026871,144.9200745,241 Napier Street,STRATHMORE,6390000.0,house,2009.0,1.0,1.0,0.0,SC_082,1456,20035,737,26.0,0,hospital_184,1340,S_197,970
919,92206.0,-37.976135,145.08033,3 Maxine Court,MENTONE,7370000.0,house,2013.0,4.0,2.0,1.0,SC_003,948,19865,1476,39.0,0,hospital_133,1332,S_003,927
920,8490.0,-37.749443,144.753479,4 Pilbara Avenue,BURNSIDE,3464000.0,house,2013.0,3.0,2.0,2.0,SC_048,2116,20002,4131,33.0,0,hospital_057,5510,S_156,399
921,8889.0,-37.887352,144.758101,15 Simpson Way,SEABROOK,4500000.0,house,2014.0,3.0,2.0,2.0,SC_092,2664,46468,2160,33.0,0,hospital_073,6971,S_001,2039
922,43409.0,-37.70275116,145.0859375,1/278 Grimshaw Street,WATSONIA,5694000.0,house,2009.0,3.0,2.0,1.0,SC_062,5685,19984,933,34.0,0,hospital_075,1775,S_020,1263
923,24338.0,-37.716304,144.973777,33 Lorne Street,FAWKNER,2656000.0,house,2009.0,3.0,1.0,0.0,SC_030,2748,19962,1180,33.0,0,hospital_139,2143,S_030,1713
924,38662.0,-37.757854,145.049819,169 Banksia Street,IVANHOE,10450000.0,house,2015.0,2.0,1.0,2.0,SC_001,1324,19934,734,25.0,0,hospital_046,864,S_219,1359
925,31232.0,-37.761938,145.011339,4/48A Clyde Street,THORNBURY,8472000.0,house,2016.0,2.0,1.0,1.0,SC_103,2622,20015,1280,21.0,0,hospital_035,326,S_105,1387
926,76610.0,-37.92142868,145.1128235,16 Ormond Road,CLAYTON,8040000.0,house,2008.0,5.0,2.0,2.0,SC_087,4586,19915,768,39.0,0,hospital_083,674,S_169,715
927,20276.0,-37.76812744,144.9677582,1 Elizabeth Street,BRUNSWICK,4365000.0,house,2008.0,2.0,1.0,0.0,SC_030,4269,19968,720,21.0,0,hospital_144,1344,S_074,707
928,81112.0,-37.98031,145.227367,3 Esk Court,DANDENONG,6405000.0,house,2010.0,3.0,1.0,1.0,SC_112,1317,19888,1885,54.0,0,hospital_119,912,S_184,1215
929,86422.0,-37.92337418,144.9983063,25 Lynch Street,BRIGHTON,15700000.0,house,2009.0,3.0,3.0,2.0,SC_046,3947,19950,875,24.0,0,hospital_156,1421,S_009,928
930,25841.0,-37.57578659,144.935791,2 Reay Drive,CRAIGIEBURN,5040000.0,house,2008.0,3.0,2.0,2.0,SC_005,1360,40221,2973,46.0,0,hospital_104,8448,S_178,2034
931,43253.0,-37.719392,145.059736,65 Ernest Jones Drive,MACLEOD,14670000.0,house,2011.0,4.0,3.0,2.0,SC_047,3355,19983,1109,31.0,0,hospital_025,1483,S_155,2343
932,96249.0,-37.930608,145.034204,8 North Avenue,BENTLEIGH,9845000.0,house,2010.0,4.0,2.0,2.0,SC_046,1054,19937,473,39.0,0,hospital_110,355,S_107,1415
933,95999.0,-37.92116,145.039818,59 Robert Street,BENTLEIGH,21440000.0,house,2011.0,4.0,3.0,2.0,SC_046,2046,19939,484,39.0,0,hospital_110,1350,S_107,270
934,27799.0,-37.601885,144.926679,8 Ottery Court,CRAIGIEBURN,2000000.0,house,2013.0,3.0,1.0,0.0,SC_110,1233,40221,1468,46.0,0,hospital_104,5462,S_178,1090
935,51903.0,-37.801563,145.180222,35 Astelot Drive,DONVALE,6435000.0,house,2012.0,3.0,2.0,1.0,SC_088,1978,19900,2102,40.0,0,hospital_034,1399,S_202,2512
936,25187.0,-37.602048,144.928661,12 Axminster Drive,CRAIGIEBURN,5484000.0,house,2016.0,3.0,2.0,2.0,SC_110,1077,40221,1293,46.0,0,hospital_104,5464,S_005,989
937,84811.0,-37.885193,144.981837,25 Tiuna Grove,ELWOOD,12330000.0,house,2016.0,3.0,2.0,2.0,SC_015,1840,19955,1567,15.0,0,hospital_116,2417,S_133,1675
938,52584.0,-37.824679,145.002507,192 Coppin Street,RICHMOND,11494000.0,house,2010.0,2.0,1.0,0.0,SC_038,1840,19907,515,6.0,0,hospital_122,529,S_076,1786
939,90760.0,-37.968685,145.057083,5 Elman Road,CHELTENHAM,13056000.0,house,2014.0,4.0,1.0,1.0,SC_079,2591,19866,317,37.0,0,hospital_082,915,S_023,1033
940,36764.0,-37.641423,145.022651,113 Duffy Street,EPPING,5222000.0,house,2016.0,3.0,1.0,1.0,SC_062,5656,20005,1387,43.0,0,hospital_053,1254,S_196,1178
941,86755.0,-37.912797,144.996206,43 Carpenter Street,BRIGHTON,12000000.0,house,2014.0,4.0,3.0,2.0,SC_046,4746,19951,260,22.0,0,hospital_156,424,S_150,221
942,89942.0,-37.955058,145.061103,120 Wilson Street,CHELTENHAM,13088000.0,house,2015.0,3.0,2.0,2.0,SC_079,1878,19866,1412,37.0,0,hospital_082,711,S_023,675
943,22198.0,-37.74696732,144.9467773,195 Reynard Street,COBURG,3825000.0,house,2009.0,3.0,1.0,1.0,SC_030,1647,19965,1546,28.0,0,hospital_084,1294,S_172,1728
944,41177.0,-37.690281,145.074748,8 Kearney Court,BUNDOORA,14160000.0,house,2012.0,4.0,3.0,2.0,SC_062,4400,19984,2436,34.0,0,hospital_041,1049,S_155,1987
945,56036.0,-37.8464765,145.0606876,944 Toorak Road,CAMBERWELL,11556000.0,house,2010.0,3.0,2.0,0.0,SC_099,2475,19912,1097,17.0,0,hospital_168,508,S_160,1567
946,85774.0,-37.895619,145.005295,62 Elster Avenue,ELSTERNWICK,12950000.0,house,2011.0,4.0,2.0,2.0,SC_015,3695,19953,155,19.0,0,hospital_013,699,S_193,961
947,66391.0,-37.772704,145.30716,42 BELLARA DRIVE,MOOROOLBARK,3784000.0,house,2013.0,4.0,3.0,3.0,SC_084,1726,19877,1418,55.0,0,hospital_113,4358,S_058,1762
948,26837.0,-37.605315,144.913264,4 Pinehurst Rise,CRAIGIEBURN,5720000.0,house,2016.0,4.0,2.0,2.0,SC_016,1386,40221,2679,46.0,0,hospital_104,5091,S_178,2221
949,17677.0,-37.704357,144.930916,75 Melbourne Avenue,GLENROY,4560000.0,house,2011.0,3.0,1.0,1.0,SC_030,3551,20032,1206,33.0,0,hospital_184,4798,S_209,636
950,74574.0,-37.88973999,145.0758209,13 Lawrance Street,MURRUMBEENA,8190000.0,house,2008.0,4.0,2.0,1.0,SC_087,528,19918,594,32.0,0,hospital_108,2845,S_167,528
951,14130.0,-37.756413,144.923962,24 Wheeler Place,ESSENDON,14140000.0,house,2011.0,3.0,3.0,2.0,SC_011,2972,20037,685,21.0,0,hospital_128,1326,S_025,1283
952,54513.0,-37.835696,145.042133,414 Auburn Road,HAWTHORN,28900000.0,house,2012.0,3.0,1.0,3.0,SC_083,1790,19910,889,13.0,0,hospital_127,1360,S_113,1632
953,80979.0,-37.986469,145.209455,2/37 Scott Street,DANDENONG,4172000.0,house,2015.0,2.0,1.0,1.0,SC_112,497,19888,390,54.0,0,hospital_119,848,S_183,560
954,31883.0,-37.739617,144.986505,14 Grandview Road,PRESTON,7740000.0,house,2011.0,4.0,2.0,2.0,SC_103,1360,20012,1238,27.0,0,hospital_144,2280,S_030,1145
955,17733.0,-37.707166,144.952661,8 St James Street,HADFIELD,8470000.0,house,2016.0,2.0,1.0,2.0,SC_030,2819,19961,906,35.0,0,hospital_139,4162,S_004,1226
956,48357.0,-37.79492188,145.0313263,37 Duke Street,KEW,4608000.0,house,2009.0,4.0,1.0,0.0,SC_083,2868,19931,1840,20.0,0,hospital_029,893,S_039,1207
957,20942.0,-37.762186,144.958702,28 Osborne Street,BRUNSWICK,8550000.0,house,2016.0,3.0,1.0,1.0,SC_030,3400,19967,204,23.0,0,hospital_011,846,S_074,856
958,50239.0,-37.76499557,145.0861969,42 Manningham Road,BULLEEN,6936000.0,house,2009.0,3.0,1.0,2.0,SC_009,508,19935,2412,26.0,0,hospital_004,2359,S_154,460
959,46590.0,-37.703024,145.167874,1362 Main Road,ELTHAM,4800000.0,house,2011.0,4.0,2.0,2.0,SC_051,3346,19987,2119,44.0,0,hospital_075,5466,S_194,1592
960,42817.0,-37.715231,145.061762,128 Ernest Jones Drive,MACLEOD,18240000.0,house,2016.0,3.0,2.0,2.0,SC_047,3795,19983,1365,31.0,0,hospital_037,1550,S_155,1938
961,58407.0,-37.805684,145.169779,1 Cottrell Court,NUNAWADING,6325000.0,house,2013.0,3.0,1.0,2.0,SC_002,1531,19899,1721,37.0,0,hospital_034,1725,S_202,2106
962,15940.0,-37.703861,144.897694,131 Gowanbrae Drive,GOWANBRAE,6420000.0,house,2014.0,3.0,2.0,1.0,SC_010,1480,20032,1721,33.0,0,hospital_184,4328,S_209,2329
963,22747.0,-37.750078,144.969574,4 Miller Street,COBURG,15000000.0,house,2016.0,3.0,1.0,1.0,SC_030,2608,19966,840,26.0,0,hospital_144,739,S_173,887
964,46779.0,-37.705436,145.165007,2 Gladwyn Court,ELTHAM,8470000.0,house,2016.0,4.0,1.0,0.0,SC_051,3567,19987,1762,44.0,0,hospital_075,5209,S_194,1231
965,6999.0,-37.7959938,144.8323669,76 Wright Street,SUNSHINE,3289000.0,house,2009.0,3.0,1.0,1.0,SC_102,1525,20021,831,26.0,0,hospital_174,2037,S_080,1600
966,8067.0,-37.750288,144.745478,13 Boyle Terrace,BURNSIDE,3980000.0,house,2011.0,4.0,2.0,2.0,SC_048,1960,20002,4841,33.0,0,hospital_057,6180,S_156,809
967,59968.0,-37.830368,145.207219,41 Denis Street,MITCHAM,8470000.0,house,2015.0,3.0,1.0,2.0,SC_088,2724,19901,1368,42.0,0,hospital_010,2499,S_040,2791
968,60195.0,-37.814233,145.195965,67 Doncaster East Road,MITCHAM,7150000.0,house,2015.0,3.0,1.0,2.0,SC_088,1549,19900,548,40.0,0,hospital_010,452,S_202,2043
969,91777.0,-37.983134,145.045105,69 Cromer Road,BEAUMARIS,17700000.0,house,2014.0,4.0,2.0,2.0,SC_079,3801,19865,1766,39.0,0,hospital_055,704,S_011,1530
970,68924.0,-37.8657608,145.0348816,20 Wheatland Road,MALVERN,36960000.0,house,2009.0,4.0,2.0,2.0,SC_023,1357,19944,494,19.0,0,hospital_157,366,S_013,750
971,65364.0,-37.808395,145.314145,4/62 Liverpool Road,KILSYTH,4240000.0,house,2016.0,3.0,1.0,1.0,SC_022,2922,19877,2637,55.0,0,hospital_164,5150,S_224,772
972,24296.0,-37.696479,144.967993,3 Selola Court,FAWKNER,4970000.0,house,2015.0,3.0,1.0,2.0,SC_030,4298,19961,929,35.0,0,hospital_139,3539,S_161,1154
973,51546.0,-37.78051,145.142716,6 Bembooka Court,DONCASTER,9280000.0,house,2015.0,5.0,3.0,2.0,SC_091,1643,19898,4450,35.0,0,hospital_194,2548,S_188,1798
974,46188.0,-37.725546,145.130569,63 Buena Vista Drive,MONTMORENCY,6200000.0,house,2013.0,3.0,2.0,2.0,SC_009,5613,19986,1392,40.0,0,hospital_075,3146,S_194,2686
975,88741.0,-37.951195,145.027714,29 Marshall Avenue,HIGHETT,6088000.0,house,2015.0,2.0,1.0,2.0,SC_079,1195,19872,1280,41.0,0,hospital_058,1388,S_214,809
976,6216.0,-37.786056,144.818462,15 McIntosh Street,SUNSHINE,4560000.0,house,2012.0,3.0,1.0,1.0,SC_102,1393,20004,1085,28.0,0,hospital_174,1548,S_080,1378
977,45548.0,-37.713901,145.101457,89 Henry Street,GREENSBOROUGH,4520000.0,house,2012.0,3.0,1.0,1.0,SC_017,5488,19985,1258,38.0,0,hospital_075,1051,S_020,1032
978,14519.0,-37.755014,144.891912,48 Batman Street,ABERFELDIE,12855000.0,house,2012.0,4.0,2.0,2.0,SC_052,2049,20037,2140,21.0,0,hospital_184,1829,S_197,2007
979,15044.0,-37.728563,144.915896,17 Roslyn Street,STRATHMORE,7590000.0,house,2012.0,3.0,1.0,3.0,SC_082,1091,20034,1110,28.0,0,hospital_184,1802,S_198,1792
980,55479.0,-37.84365,145.055387,3 Middle Road,CAMBERWELL,24120000.0,house,2015.0,3.0,2.0,3.0,SC_099,2162,19912,1121,17.0,0,hospital_168,262,S_113,1640
981,78007.0,-37.935518,145.186712,4 Andover Court,MULGRAVE,9152000.0,house,2013.0,4.0,2.0,2.0,SC_073,3257,19891,3139,46.0,0,hospital_161,2344,S_067,165
982,74095.0,-37.8544435,145.2978208,96 Albert Avenue,BORONIA,4290000.0,house,2013.0,2.0,1.0,0.0,SC_049,4542,19869,1357,53.0,0,hospital_049,1609,S_146,1337
983,74202.0,-37.904781,145.312659,2 Oakdale Road,UPWEY,5280000.0,house,2013.0,3.0,1.0,2.0,SC_049,1218,19867,1421,58.0,0,hospital_150,653,S_008,2384
984,71824.0,-37.845025,145.237467,8 Sullivan Court,WANTIRNA,8176000.0,house,2014.0,4.0,2.0,3.0,SC_032,3672,19871,1961,46.0,0,hospital_179,1003,S_139,2597
985,87774.0,-37.9447937,145.0065155,49 Bridge Street,HAMPTON,10170000.0,house,2009.0,4.0,2.0,2.0,SC_046,2856,19948,640,29.0,0,hospital_036,360,S_088,931
986,73385.0,-37.859007,145.253776,27 Matlock Road,BORONIA,12410000.0,house,2015.0,5.0,3.0,2.0,SC_032,5597,19870,2300,50.0,0,hospital_002,1326,S_139,2125
987,25456.0,-37.60580063,144.9146576,15 Bay Meadow Green,CRAIGIEBURN,2910000.0,house,2008.0,3.0,2.0,2.0,SC_016,1441,40221,2566,46.0,0,hospital_104,5023,S_178,2153
988,21648.0,-37.766054,144.970021,93 Blyth Street,BRUNSWICK,9900000.0,house,2016.0,4.0,2.0,0.0,SC_103,4072,19968,937,21.0,0,hospital_144,1077,S_074,975
989,80262.0,-37.992195,145.182629,413 Chandler Road,KEYSBOROUGH,8848000.0,house,2015.0,4.0,2.0,1.0,SC_057,818,19889,1740,51.0,0,hospital_096,1032,S_079,898
990,15803.0,-37.743085,144.886019,59 Muriel Street,NIDDRIE,9156000.0,house,2012.0,3.0,1.0,2.0,SC_082,1997,20037,3021,21.0,0,hospital_184,1680,S_198,1955
991,65031.0,-37.804865,145.316856,1/10 Palm Grove,KILSYTH,3045000.0,house,2013.0,1.0,1.0,1.0,SC_022,3040,19877,2273,55.0,0,hospital_164,5398,S_224,648
992,67777.0,-37.748267,145.345073,92 Cave Hill Rd,LILYDALE,5590000.0,house,2012.0,5.0,2.0,1.0,SC_084,2953,19876,840,61.0,0,hospital_151,1123,S_233,1167
993,60710.0,-37.83085,145.207218,36 Denis Street,VERMONT,5712000.0,house,2012.0,3.0,1.0,1.0,SC_088,2748,19901,1418,42.0,0,hospital_010,2547,S_040,2830
994,85487.0,-37.881738,145.012683,2A Park Street,ELSTERNWICK,20400000.0,house,2010.0,1.0,1.0,0.0,SC_023,2723,19954,1088,17.0,0,hospital_080,365,S_193,829
995,46237.0,-37.70999,145.123818,72 Sherbourne Road,MONTMORENCY,7850000.0,house,2016.0,3.0,1.0,2.0,SC_051,5134,19986,625,40.0,0,hospital_075,1671,S_210,2022
996,18013.0,-37.688992,144.908212,103 Sunset Blvd,JACANA,5712000.0,house,2015.0,3.0,1.0,1.0,SC_059,2051,20031,959,35.0,0,hospital_104,4396,S_153,1695
997,73228.0,-37.8676796,145.2779236,2/46 Hazelwood Road,BORONIA,4900000.0,house,2009.0,3.0,1.0,1.0,SC_049,3993,19869,985,53.0,0,hospital_049,705,S_024,888
998,28722.0,-37.798316,144.989813,87 Easey Street,COLLINGWOOD,7950000.0,house,2013.0,2.0,1.0,1.0,SC_008,2314,19975,419,11.0,0,hospital_178,1375,S_060,676
999,49779.0,-37.808058,145.072874,91 Gordon Street,BALWYN,13600000.0,house,2014.0,5.0,3.0,2.0,SC_099,2234,19893,1971,29.0,0,hospital_064,2162,S_137,1813
1000,11648.0,-37.712187,144.81421799999998,1 Delaney Court,KEILOR,10285000.0,house,2013.0,4.0,2.0,2.0,SC_107,1787,20001,2621,36.0,0,hospital_057,5377,S_222,2013
1001,16078.0,-37.704721,144.87960900000002,4/40 Broadmeadows Road,TULLAMARINE,3256000.0,house,2016.0,2.0,1.0,1.0,SC_010,1231,20032,3313,33.0,0,hospital_184,4746,S_198,2876
1002,53489.0,-37.82478333,144.9955292,56 Clifton Street,RICHMOND,5400000.0,house,2009.0,2.0,1.0,0.0,SC_038,2083,19907,225,6.0,0,hospital_146,815,S_076,1690
1003,78722.0,-37.94041824,145.1612091,18 Garnsworthy Street,SPRINGVALE,5236000.0,house,2009.0,3.0,1.0,0.0,SC_073,4379,19913,1220,44.0,0,hospital_124,3759,S_075,1681
1004,55617.0,-37.840581,145.074139,4 Bonville Court,CAMBERWELL,12870000.0,house,2013.0,3.0,2.0,2.0,SC_099,2296,19850,399,32.0,0,hospital_168,1791,S_160,680
1005,25088.0,-37.578532,144.933902,11 Bowral Loop,CRAIGIEBURN,4615000.0,house,2012.0,4.0,2.0,2.0,SC_005,1266,40221,2722,46.0,0,hospital_104,8121,S_178,1722
1006,73394.0,-37.86038971,145.26855469999998,271 Boronia Road,BORONIA,8073000.0,house,2009.0,3.0,2.0,3.0,SC_049,5148,19869,1391,53.0,0,hospital_002,549,S_024,1416
1007,78081.0,-37.925263,145.190348,43 Waverley Park Drive,MULGRAVE,10880000.0,house,2015.0,3.0,2.0,2.0,SC_073,2150,19913,4216,44.0,0,hospital_161,2490,S_067,1207
1008,90396.0,-37.961883,145.045485,26 Wembley Avenue,CHELTENHAM,8370000.0,house,2010.0,4.0,2.0,2.0,SC_079,1471,19866,957,37.0,0,hospital_082,1006,S_023,946
1009,13300.0,-37.718944,144.779922,6 Blake Close,DELAHEY,7395000.0,house,2012.0,4.0,2.0,2.0,SC_107,2592,20001,1674,36.0,0,hospital_057,5537,S_094,1880
1010,4020.0,-37.846109000000006,144.86543,"1/22 Thorpe Street,",NEWPORT,4345000.0,house,2010.0,2.0,1.0,1.0,SC_033,2716,19994,1641,20.0,0,hospital_141,2926,S_056,2052
1011,48294.0,-37.807512,145.02123,31 Edgecombe Street,KEW,17920000.0,house,2012.0,2.0,1.0,2.0,SC_083,1917,19905,1600,19.0,0,hospital_032,586,S_039,874
1012,35544.0,-37.72819519,145.01843259999998,747 Plenty Road,RESERVOIR,7310000.0,house,2009.0,4.0,1.0,3.0,SC_047,1557,20011,1379,29.0,0,hospital_139,2149,S_225,978
1013,82220.0,-37.97955704,145.23745730000002,46 Botanical Grove,DOVETON,6150000.0,house,2009.0,4.0,2.0,2.0,SC_112,2136,19888,2695,54.0,0,hospital_119,1737,S_195,1802
1014,77664.0,-37.93241119,145.160965,2 Studley Street,MULGRAVE,6720000.0,house,2009.0,4.0,1.0,3.0,SC_073,3645,19913,2014,44.0,0,hospital_076,3739,S_067,2449
1016,37360.0,-37.645861,145.054695,38 Halter Crescent,EPPING,3080000.0,house,2010.0,3.0,2.0,2.0,SC_062,2791,45795,1148,46.0,0,hospital_053,3427,S_083,1786
1017,23690.0,-37.658426,144.893823,50 Drummond Street,GREENVALE,5889000.0,house,2016.0,4.0,2.0,2.0,SC_075,2362,44817,2855,40.0,0,hospital_104,2497,S_211,2318
1018,60917.0,-37.840619000000004,145.18653989999999,7/42 McClares Road,VERMONT,4950000.0,house,2011.0,2.0,2.0,2.0,SC_088,2448,19899,2452,37.0,0,hospital_192,2552,S_066,2013
1019,65808.0,-37.762567,145.33351399999998,15 Thornton Court,MOOROOLBARK,5016000.0,house,2011.0,4.0,1.0,2.0,SC_084,1792,19876,1475,61.0,0,hospital_113,1873,S_168,1370
1020,56542.0,-37.855371999999996,145.118208,3 Goold Street,BURWOOD,8460000.0,house,2011.0,3.0,2.0,2.0,SC_042,3389,19840,2099,28.0,0,hospital_047,1940,S_097,1452
1021,39712.0,-37.713515,145.028757,147 Dunne Street,KINGSBURY,7760000.0,house,2014.0,3.0,1.0,2.0,SC_047,2790,20009,1806,33.0,0,hospital_025,1326,S_225,1268
1022,60609.0,-37.8374118,145.2022123,23 View Road,VERMONT,6435000.0,house,2013.0,3.0,1.0,2.0,SC_088,2831,19901,2261,42.0,0,hospital_008,2544,S_202,2735
1023,69816.0,-37.866245,145.081921,25 Morotai Avenue,ASHBURTON,11270000.0,house,2011.0,2.0,1.0,2.0,SC_042,1495,19847,305,37.0,0,hospital_098,369,S_112,1041
1024,93622.0,-37.99345779,145.0791626,7 Eveline Avenue,PARKDALE,10725000.0,house,2008.0,4.0,2.0,2.0,SC_003,2633,19864,252,41.0,0,hospital_001,639,S_003,1059
1025,70216.0,-37.871269,145.07553000000001,6 Karnak Road,ASHBURTON,7584000.0,house,2010.0,3.0,1.0,2.0,SC_042,1558,19847,489,37.0,0,hospital_098,1161,S_112,1690
1026,18426.0,-37.670013,144.946131,20 Riches Street,DALLAS,3047000.0,house,2014.0,3.0,1.0,1.0,SC_072,3006,19960,441,39.0,0,hospital_104,3124,S_153,2337
1027,59046.0,-37.81326675,145.16809080000002,56 Esdale Street,NUNAWADING,12920000.0,house,2009.0,4.0,2.0,0.0,SC_002,742,19899,1012,37.0,0,hospital_070,2294,S_202,1384
1028,3850.0,-37.81078,144.88513899999998,74 Bayview Road,YARRAVILLE,10530000.0,house,2013.0,4.0,1.0,1.0,SC_043,2820,19996,705,15.0,0,hospital_056,1967,S_201,1590
1029,3497.0,-37.817028,144.891625,4/42 Simpson st,YARRAVILLE,11985000.0,house,2010.0,2.0,2.0,1.0,SC_043,3713,19996,198,15.0,0,hospital_056,2703,S_201,1897
1030,73943.0,-37.841291999999996,145.288249,7 Kokoda Court,BORONIA,3285000.0,house,2010.0,3.0,1.0,2.0,SC_022,4720,19870,1769,50.0,0,hospital_002,2367,S_139,1887
1031,84711.0,-37.886866,144.990655,187 Ormond Road,ELWOOD,27520000.0,house,2016.0,3.0,1.0,2.0,SC_015,2204,19954,930,17.0,0,hospital_116,1649,S_193,1348
1032,9936.0,-37.78518295,144.9343262,105 Princes Street,FLEMINGTON,5032000.0,house,2009.0,2.0,1.0,0.0,SC_011,1630,20040,528,15.0,0,hospital_102,1079,S_086,609
1033,73080.0,-37.84936523,145.2962647,18 Janet Street,BORONIA,3060000.0,house,2008.0,3.0,1.0,2.0,SC_049,5123,19869,1617,53.0,0,hospital_049,1894,S_146,1671
1034,74830.0,-37.892958,145.05342,22 Railway Road,CARNEGIE,15860000.0,house,2015.0,2.0,1.0,2.0,SC_041,1023,19920,874,28.0,0,hospital_108,2950,S_015,643
1035,12093.0,-37.69655228,144.7553864,10 Chris Court,HILLSIDE,7560000.0,house,2008.0,4.0,2.0,2.0,SC_048,4233,20000,1732,39.0,0,hospital_057,8817,S_163,400
1036,60214.0,-37.824979,145.203114,7 Fuller Street,MITCHAM,14170000.0,house,2016.0,4.0,1.0,0.0,SC_088,2163,19901,1087,42.0,0,hospital_010,1801,S_202,2368
1037,65370.0,-37.804491999999996,145.303031,42 Byron Road,KILSYTH,9180000.0,house,2016.0,2.0,1.0,3.0,SC_022,1855,19878,2216,51.0,0,hospital_164,4188,S_224,695
1038,91616.0,-37.971662,145.03673500000002,4 Erowal Street,BEAUMARIS,15300000.0,house,2012.0,3.0,2.0,3.0,SC_079,2537,19866,1661,37.0,0,hospital_055,1632,S_023,2156
1039,52054.0,-37.823271999999996,145.013295,10 Campbell St,RICHMOND,8250000.0,house,2011.0,2.0,1.0,1.0,SC_038,1976,19906,695,13.0,0,hospital_122,924,S_102,1952
1040,35534.0,-37.729186,145.017782,738 Plenty Road,RESERVOIR,4650000.0,house,2014.0,3.0,1.0,1.0,SC_047,1518,20011,1324,29.0,0,hospital_139,2165,S_225,1075
1041,15759.0,-37.745016,144.886948,45 Vaynor Street,NIDDRIE,11220000.0,house,2014.0,3.0,2.0,1.0,SC_082,2048,20037,2851,21.0,0,hospital_184,1624,S_197,2070
1042,35530.0,-37.703243,144.982808,73 Radford Road,RESERVOIR,11968000.0,house,2011.0,4.0,2.0,2.0,SC_030,4338,19961,2127,35.0,0,hospital_139,2085,S_161,2646
1043,10200.0,-37.78178406,144.9290314,2 Brixton Street,FLEMINGTON,4144000.0,house,2009.0,2.0,1.0,1.0,SC_011,1136,20040,617,15.0,0,hospital_007,918,S_086,609
1044,94571.0,-37.92937851,145.0411072,10 Mckittrick Road,BENTLEIGH,13260000.0,house,2009.0,3.0,1.0,1.0,SC_046,1153,19937,674,39.0,0,hospital_110,558,S_107,1100
1045,86401.0,-37.915582,145.000071,24 Lawrence Street,BRIGHTON,7810000.0,house,2011.0,2.0,1.0,1.0,SC_046,4287,19951,335,22.0,0,hospital_156,860,S_009,381
1046,41499.0,-37.753771,145.064683,115 Hawdon Street,HEIDELBERG,11000000.0,house,2012.0,3.0,1.0,1.0,SC_017,404,19935,509,26.0,0,hospital_066,304,S_100,685
1047,50909.0,-37.780333,145.118024,18 Burgundy Drive,DONCASTER,7500000.0,house,2013.0,4.0,2.0,2.0,SC_091,1028,20042,4339,31.0,0,hospital_194,817,S_046,832
1048,1700.0,-37.823921999999996,144.841413,12 Carlsson Court,BROOKLYN,5577000.0,house,2013.0,3.0,1.0,1.0,SC_033,561,20022,3336,22.0,0,hospital_174,5205,S_056,1351
1049,6790.0,-37.783696,144.839581,5 McCracken Street,SUNSHINE,3440000.0,house,2014.0,3.0,1.0,1.0,SC_102,550,20021,799,26.0,0,hospital_174,912,S_080,615
1050,89302.0,-37.94590378,145.00140380000002,2 Georgiana Street,SANDRINGHAM,13580000.0,house,2009.0,3.0,3.0,2.0,SC_046,3320,19948,565,29.0,0,hospital_036,437,S_088,979
1051,13590.0,-37.699692999999996,144.766075,9 Stagecoach Crescent,SYDENHAM,4980000.0,house,2012.0,4.0,2.0,2.0,SC_048,4289,20000,732,39.0,0,hospital_057,7999,S_094,941
1052,29451.0,-37.781715000000005,145.005287,149 Westgarth Street,NORTHCOTE,9900000.0,house,2012.0,3.0,1.0,1.0,SC_001,3560,19929,383,16.0,0,hospital_029,1849,S_060,2930
